eye_angle,eye_lashes,eye_lid,chin_length,eyebrow_weight,eyebrow_shape,eyebrow_thickness,face_shape,facial_hair,hair,eye_color,face_color,hair_color,glasses,glasses_color,eye_slant,eyebrow_width,eye_eyebrow_distance,filename
0,1,1,0,0,8,2,5,14,107,2,6,5,11,0,1,0,0,cs10519158239133992447.csv
0,1,0,0,1,8,0,0,14,23,3,0,2,1,0,0,0,1,cs10026285113990096267.csv
1,1,1,2,1,3,0,1,14,36,0,2,1,11,3,0,2,2,cs10785967106603324261.csv
1,0,0,2,1,12,0,4,14,30,2,9,4,11,2,2,0,0,cs10116456016246235749.csv
0,0,1,2,0,13,1,1,14,80,1,0,0,11,2,2,2,2,cs10161663350027711175.csv
0,0,1,0,1,10,0,1,1,81,1,7,1,11,4,0,2,0,cs10441888054744602246.csv
2,0,1,0,1,3,0,4,14,11,2,0,6,11,1,0,0,1,cs10700639795511497444.csv
1,1,0,2,0,9,1,1,1,69,1,6,9,11,5,0,1,2,cs11128029188383210351.csv
0,1,0,0,0,3,0,5,14,91,1,6,2,11,0,1,1,1,cs10889529357953799025.csv
2,0,0,1,0,0,0,3,14,2,0,6,1,11,1,2,1,2,cs10547618430572618687.csv
1,0,1,0,1,13,1,2,14,17,3,10,7,11,3,1,0,0,cs11451946460146319180.csv
0,0,0,0,1,3,2,3,14,74,4,2,0,11,2,0,1,0,cs10509740719462564971.csv
0,1,0,0,1,11,0,2,14,90,2,1,0,11,0,1,0,2,cs10627498660206932268.csv
1,0,1,1,1,11,1,1,14,51,0,5,3,1,4,0,2,0,cs10357918821903199737.csv
1,1,0,1,0,11,1,4,14,85,4,3,5,11,2,1,1,0,cs10784308623560253054.csv
1,0,0,1,0,12,3,2,14,43,1,10,1,11,0,0,0,2,cs11097896889195355445.csv
0,1,0,1,1,7,0,5,14,46,3,0,5,11,3,2,2,1,cs11457806038719473153.csv
1,0,0,0,1,10,2,5,14,85,4,3,4,11,6,2,0,0,cs10757999797523659567.csv
1,0,0,1,0,7,3,3,14,68,2,4,2,11,3,2,1,2,cs10291227182935585364.csv
2,1,1,1,1,5,2,5,14,47,1,6,0,11,2,1,1,2,cs10832981071086660103.csv
0,1,0,1,0,10,1,5,14,66,2,10,3,11,2,1,0,0,cs10802384498452313488.csv
2,1,1,0,0,11,0,4,14,67,4,9,7,11,0,0,0,0,cs11476441134448091597.csv
2,0,0,0,0,4,2,2,14,43,2,0,2,11,1,0,1,1,cs11228858541789389836.csv
1,0,1,0,1,7,0,5,6,46,3,3,4,11,3,1,0,1,cs10325150397332707804.csv
1,1,1,2,0,6,3,2,14,12,2,0,1,11,4,2,1,1,cs10759501082274803245.csv
2,0,0,1,0,5,2,1,1,39,3,5,0,11,1,2,1,2,cs10532694315173533107.csv
1,0,0,0,1,1,3,4,14,31,0,4,9,11,5,0,1,2,cs10033522059345509496.csv
0,1,0,0,0,4,3,2,14,1,4,6,3,11,4,1,0,0,cs1033946381316736456.csv
2,0,0,0,1,6,0,4,14,87,2,0,4,11,2,0,1,0,cs11353859222079712431.csv
0,0,0,0,0,11,0,3,14,68,0,5,9,11,1,0,1,0,cs10675785643253226982.csv
1,1,1,1,0,5,3,3,14,91,3,3,7,11,1,2,0,0,cs10376771610111946107.csv
2,1,0,0,0,12,2,1,6,104,0,8,1,11,5,2,0,2,cs10769396606141483773.csv
0,0,1,0,1,7,0,1,14,99,4,9,4,11,4,1,2,0,cs11161331570407760362.csv
2,1,1,1,0,4,0,6,14,100,0,9,6,11,0,0,0,1,cs11255291011881062584.csv
0,1,0,0,0,9,1,2,7,57,2,3,6,11,0,2,2,2,cs10724213628998911216.csv
0,1,1,2,0,1,2,1,14,67,2,6,3,11,6,2,0,1,cs10582031358627675354.csv
1,0,0,0,0,7,1,2,14,54,3,8,0,11,1,1,0,2,cs10008779423114310112.csv
2,1,1,0,0,2,0,4,14,67,0,9,9,11,6,1,2,2,cs10716217433195872239.csv
2,0,1,0,0,6,3,0,14,100,4,6,7,11,4,1,2,1,cs10031440121088603451.csv
2,1,0,0,1,11,0,3,14,62,4,0,3,11,1,1,2,0,cs1055436029090382380.csv
0,0,1,0,1,6,2,4,7,107,3,3,8,1,2,0,2,1,cs11082390125715082436.csv
2,0,1,2,0,13,1,2,14,86,2,0,8,11,5,1,2,1,cs1025305530088681154.csv
1,1,1,1,0,10,3,5,14,95,1,10,0,11,4,1,2,1,cs11310381679711721011.csv
0,1,1,0,0,3,2,5,14,96,3,4,5,11,6,0,2,2,cs10110091798869578775.csv
0,1,1,2,1,8,1,4,14,64,4,1,9,11,2,1,2,1,cs10622162999526464857.csv
2,1,0,1,1,10,1,4,14,22,2,9,2,1,2,1,2,0,cs10197669886458657416.csv
2,0,0,2,1,12,3,2,14,18,0,1,6,11,0,0,0,1,cs10864544990098338087.csv
2,0,0,2,0,3,1,5,14,90,4,1,0,11,3,1,0,1,cs11309903072130640954.csv
1,1,1,1,1,0,3,0,14,105,0,5,7,11,5,1,0,1,cs10881202023908463610.csv
1,1,0,1,1,1,1,4,14,92,4,7,8,11,0,1,2,1,cs11327915842224675552.csv
2,1,0,1,0,13,1,4,14,73,3,7,8,11,3,2,2,0,cs11347307247017129214.csv
1,1,0,1,0,13,2,6,6,48,1,10,9,11,6,2,0,1,cs11110548811902683586.csv
0,0,0,2,1,9,0,0,14,110,1,10,9,11,0,0,0,0,cs10097436102831824330.csv
1,0,0,2,1,10,2,2,7,33,2,5,9,11,4,1,2,0,cs1107889658849864259.csv
2,0,0,2,1,4,1,5,14,57,1,2,1,11,3,1,0,0,cs10210744900895480620.csv
0,0,0,0,0,2,2,2,14,73,4,5,7,11,5,2,1,0,cs10132419951503402757.csv
0,1,0,2,1,10,0,1,14,6,3,8,8,11,2,2,1,0,cs11466122504706829767.csv
1,1,1,2,1,6,0,3,6,5,3,9,7,11,3,1,2,1,cs10349926640120879621.csv
2,1,0,2,0,1,3,2,14,61,0,7,8,11,5,0,2,1,cs10569438869209989308.csv
2,0,1,0,1,9,2,5,14,35,1,8,6,11,3,2,1,2,cs1109038577349012465.csv
1,0,1,0,1,7,2,3,14,72,2,3,5,11,3,2,1,1,cs10130000195118929132.csv
2,1,1,2,0,12,1,6,14,49,3,10,5,11,0,2,0,0,cs10878810489207127285.csv
1,1,1,0,0,7,3,0,1,28,0,10,6,11,1,1,0,2,cs10053695741001362781.csv
1,0,0,0,1,10,3,1,14,109,0,3,0,11,3,2,2,2,cs1132248071236905751.csv
0,0,0,1,0,2,0,4,7,99,1,0,8,11,0,1,1,1,cs10927427436619863434.csv
0,1,0,2,1,5,3,1,1,54,1,3,4,11,2,0,0,0,cs10728992380277811196.csv
2,0,0,0,0,9,0,0,1,51,2,6,7,11,3,1,0,1,cs10673686365700413110.csv
1,0,0,2,1,6,0,0,14,60,2,7,9,11,4,0,2,1,cs11492728441529230880.csv
1,1,1,0,0,13,3,3,14,67,2,10,5,11,1,0,2,0,cs10432136973104930079.csv
2,1,0,0,1,6,0,5,14,80,0,7,2,11,2,1,0,0,cs10374891265220971042.csv
0,1,0,0,0,4,2,4,14,94,1,6,1,11,1,2,2,2,cs11244053719759806361.csv
0,1,0,0,1,13,3,2,14,88,2,6,7,11,5,2,2,1,cs10433596207411117595.csv
0,0,1,1,1,8,1,1,6,16,0,6,6,11,4,0,2,0,cs11339395622167933415.csv
0,0,0,2,1,0,2,3,14,71,2,6,0,11,3,0,2,0,cs11154421730509036242.csv
2,0,1,0,1,7,1,6,14,3,3,3,8,11,5,2,2,2,cs11005908508797234209.csv
2,0,0,0,0,4,2,3,14,89,4,6,1,11,3,0,0,0,cs10254593025453358342.csv
2,0,1,2,0,1,0,4,14,70,0,6,2,11,3,1,0,2,cs10724588885124472212.csv
2,0,1,0,0,4,2,3,14,67,2,9,6,11,5,0,2,1,cs11107952172568684098.csv
2,0,1,0,1,5,0,5,14,54,4,8,9,11,6,2,2,1,cs10641189078380886559.csv
0,0,0,2,1,1,3,2,14,7,1,0,0,11,0,1,0,2,cs10624162414812288133.csv
1,0,1,1,1,7,1,5,6,103,4,10,5,11,6,0,0,0,cs10661661263330048700.csv
0,1,1,0,0,7,2,1,1,75,1,5,2,11,1,2,2,2,cs10829581561009616833.csv
0,1,0,1,0,2,3,3,14,51,2,7,8,11,5,1,2,0,cs10516866639422467287.csv
0,0,1,1,1,12,1,1,14,74,1,3,7,11,3,0,2,0,cs10544362430038780955.csv
0,0,1,1,0,7,2,1,14,68,2,10,9,11,4,1,2,1,cs1131061433294895951.csv
0,0,1,1,0,11,2,4,14,82,3,7,0,11,4,0,0,2,cs1038945897111593261.csv
0,1,1,0,1,5,3,1,14,1,3,9,8,1,1,2,0,1,cs10995505758545647542.csv
0,1,0,2,0,1,2,6,14,63,2,1,7,11,0,1,1,2,cs10688385706354967822.csv
0,1,1,2,1,5,0,2,14,105,1,10,3,11,0,0,1,2,cs100367196602765414.csv
0,0,0,2,1,0,2,4,14,59,2,3,1,11,2,1,1,1,cs10961630327631924623.csv
0,0,1,2,0,0,0,1,7,50,3,5,8,11,5,2,0,2,cs10684048220370086271.csv
2,0,1,1,1,7,0,6,14,63,0,8,4,1,0,1,2,0,cs1108527716788089552.csv
2,0,0,1,1,5,3,2,14,23,4,3,0,11,5,1,1,0,cs10575424354917849778.csv
1,1,0,2,0,9,2,3,14,96,0,5,0,11,6,2,2,0,cs10739163299677825886.csv
1,1,1,0,0,2,3,1,14,101,2,6,6,11,4,0,0,0,cs10484915205461476974.csv
0,0,0,0,0,0,2,1,6,20,0,7,2,11,3,1,0,1,cs10478058320776181705.csv
2,0,0,2,0,6,2,4,14,61,3,3,3,11,5,2,0,0,cs1003092147059499642.csv
1,1,1,1,0,12,2,4,14,57,3,3,7,11,2,2,0,1,cs11189627895711152371.csv
0,0,1,2,1,6,2,2,14,82,2,10,9,11,4,2,2,0,cs11141674401044108108.csv
2,1,1,2,1,11,1,4,14,76,3,5,6,11,0,2,0,1,cs11012194584181363086.csv
1,0,0,2,0,10,2,3,14,28,0,0,1,11,5,0,0,1,cs11275576969936820599.csv
2,0,0,0,0,10,2,5,14,84,3,10,5,11,0,1,0,0,cs10657844664312343831.csv
1,1,1,0,1,11,1,5,14,38,3,9,3,11,2,2,1,1,cs10037251954321982245.csv
2,1,1,1,0,9,3,2,14,24,0,0,2,11,4,0,1,0,cs10376817127795783010.csv
1,0,0,1,1,6,0,6,14,99,2,7,4,11,6,0,1,0,cs10594883621656835489.csv
1,0,1,2,1,2,3,2,14,72,1,10,7,11,4,2,0,0,cs10371912710194616730.csv
0,0,0,1,1,2,0,5,6,106,1,8,1,11,4,1,0,0,cs10503036189771823080.csv
2,0,1,1,0,1,0,4,14,103,4,4,7,11,2,2,0,0,cs10113386732346027320.csv
1,0,1,2,0,8,3,0,1,48,0,6,2,1,1,1,1,2,cs10935825581053645187.csv
0,0,0,1,0,7,0,2,14,29,4,6,7,11,1,1,2,0,cs10568244443706386252.csv
1,1,0,0,0,12,0,0,14,81,3,8,2,11,4,1,0,2,cs10986043845162004679.csv
1,1,0,2,1,12,1,3,14,13,2,6,0,11,2,0,2,1,cs10755260592705857787.csv
0,0,0,0,0,0,0,5,14,77,2,10,6,11,1,0,2,1,cs10600026857692424421.csv
0,0,0,2,1,6,1,3,14,6,4,2,4,11,3,0,2,2,cs10262975205743593705.csv
2,1,1,0,0,3,3,4,14,49,0,0,2,11,5,1,2,2,cs10812751223735346628.csv
0,0,0,1,1,2,1,2,14,67,3,6,9,11,0,2,1,2,cs10639790448753640088.csv
0,1,0,0,0,1,1,3,6,108,2,4,0,11,2,0,2,2,cs10335999662871457248.csv
2,0,1,1,0,6,0,2,14,105,3,4,2,11,1,1,1,1,cs1096101616563531797.csv
0,1,1,2,0,12,0,5,14,64,4,5,5,11,1,2,2,1,cs1090104555450530184.csv
0,1,0,2,1,9,0,1,1,7,0,8,8,1,3,0,0,0,cs10784541756976093719.csv
1,1,0,2,0,10,3,2,1,54,4,7,5,11,1,1,0,1,cs10844581384245997235.csv
0,0,1,1,1,11,3,5,14,88,1,1,9,11,6,1,2,0,cs10971961874975253211.csv
0,1,0,1,0,2,1,0,14,35,0,5,5,11,0,0,2,0,cs10341932770366679784.csv
1,1,1,1,1,12,2,1,14,79,2,1,7,11,3,0,2,1,cs10301831653056169484.csv
0,0,1,0,1,2,3,3,14,43,1,10,7,11,3,2,0,0,cs11215102523060744856.csv
0,0,1,1,1,5,2,6,14,82,4,1,1,11,0,1,2,0,cs10050214982582811423.csv
1,1,0,2,1,10,1,4,14,39,1,1,3,11,5,0,0,0,cs11078916616454507699.csv
1,0,0,1,1,9,3,5,14,25,3,6,1,11,3,1,1,1,cs10169006597806044006.csv
2,1,0,1,1,1,1,4,14,38,3,7,0,1,4,2,1,1,cs10400232370656864384.csv
2,1,1,1,0,12,1,2,14,40,0,4,6,11,5,0,1,0,cs10129814532012606965.csv
2,0,1,2,1,2,3,0,14,10,1,0,0,11,6,1,0,0,cs10896772399679773213.csv
0,0,0,1,0,8,2,5,14,16,4,7,8,11,1,0,0,2,cs10469512289561509014.csv
2,1,1,0,0,5,2,4,14,81,3,7,1,11,6,1,1,0,cs11487774922665056842.csv
0,1,1,2,1,11,3,5,14,51,0,4,8,11,4,2,0,1,cs11463244793405582859.csv
2,0,0,0,1,1,2,0,14,80,2,4,8,1,3,0,2,1,cs10258299130198470107.csv
0,1,1,1,0,4,1,3,14,21,2,10,1,11,4,1,2,1,cs10610673757522267469.csv
2,1,1,1,1,11,1,3,14,9,2,5,2,11,6,2,0,0,cs1045839201317562619.csv
1,1,1,2,1,6,3,2,1,87,0,9,7,11,4,2,2,2,cs10653040685487915468.csv
1,0,0,1,1,12,0,6,14,93,0,9,0,11,2,2,2,0,cs11265217615486164246.csv
0,1,1,0,0,3,0,5,14,10,3,10,3,11,2,0,0,0,cs10325095178629261544.csv
0,0,0,0,1,4,3,6,14,34,0,1,0,11,5,0,1,0,cs11063334255616573511.csv
0,1,1,1,0,4,2,6,14,22,1,1,0,11,1,1,2,0,cs10320590054431044307.csv
2,1,0,1,1,7,3,3,7,75,3,7,9,11,5,0,2,2,cs10155453099001036380.csv
0,1,0,2,0,7,0,5,14,38,0,0,7,11,6,0,1,0,cs10761924574965362244.csv
1,1,0,1,1,4,2,4,14,68,1,3,7,11,2,0,2,0,cs10636637084375890929.csv
1,0,1,2,1,7,0,3,14,103,4,5,9,11,0,1,0,0,cs11412349032322253953.csv
0,0,0,0,0,4,1,3,14,17,0,8,1,1,0,0,2,2,cs11059598356122616964.csv
1,0,1,0,1,9,3,4,14,104,1,1,0,11,6,0,0,2,cs10850363945176981932.csv
1,0,0,0,0,7,1,6,14,21,2,8,9,11,5,2,0,2,cs10887609692140797018.csv
0,1,0,0,0,13,1,4,14,38,2,1,6,11,4,0,1,1,cs11210710784539057939.csv
2,0,1,0,1,1,0,3,14,63,2,2,9,11,1,0,2,1,cs10235143751538088921.csv
1,0,1,0,1,9,3,5,14,77,1,4,2,11,2,0,0,0,cs10562823441554710952.csv
0,1,0,2,0,2,2,0,14,92,1,3,4,11,0,1,2,2,cs10534007631134115167.csv
2,0,0,2,1,12,1,1,14,29,2,5,4,11,5,1,0,1,cs10810612995926627034.csv
2,0,0,0,0,13,3,1,14,46,1,1,7,11,3,2,1,2,cs10143864071390179268.csv
2,0,1,0,0,1,0,5,14,71,2,6,0,11,5,0,0,2,cs1056819228049632590.csv
2,0,0,1,0,0,1,5,14,12,2,0,7,11,2,2,0,1,cs11344537041514465370.csv
2,0,1,1,0,2,3,2,7,46,1,4,6,11,5,1,2,0,cs11228181400452778734.csv
0,0,1,2,1,13,1,1,14,70,0,3,0,11,3,2,2,1,cs11381954239776331513.csv
1,0,0,1,0,8,1,3,14,4,4,0,8,11,3,1,1,0,cs1041129064993214383.csv
1,1,0,1,0,9,1,0,14,48,4,0,5,11,2,0,2,0,cs11128263507216863964.csv
2,0,1,0,1,7,0,0,14,101,1,9,0,11,2,0,1,1,cs10113540783110286507.csv
2,1,0,0,1,11,2,2,14,53,1,4,3,11,5,2,0,1,cs10394299079324818169.csv
2,0,1,1,0,4,2,2,14,5,4,1,2,11,3,0,1,0,cs1149399331195862334.csv
1,0,1,2,1,1,2,6,14,23,2,4,2,1,5,1,1,2,cs10068754346360010256.csv
1,1,1,1,1,0,0,1,14,88,1,7,1,11,1,0,2,1,cs10585548276548747387.csv
0,1,1,2,1,2,2,0,1,49,1,1,6,11,0,0,0,0,cs11202939875121898479.csv
2,1,1,0,1,13,2,4,14,34,3,0,3,11,0,2,2,0,cs1113121412202668922.csv
2,0,0,1,1,2,0,3,14,59,0,2,4,11,1,2,2,0,cs10946858963170601693.csv
0,1,1,1,0,9,1,0,14,31,2,7,7,11,1,1,2,1,cs11347588496223429251.csv
1,0,0,0,0,7,0,2,14,63,1,3,2,11,2,0,2,0,cs10162636715082114571.csv
2,0,0,0,1,6,3,6,14,94,3,10,1,11,1,0,1,2,cs10350589693663727355.csv
1,1,1,1,0,1,1,4,14,98,0,8,3,11,0,1,0,1,cs10462776732244071343.csv
1,0,1,0,0,12,1,3,14,9,4,6,2,11,6,2,1,0,cs11435399459240923534.csv
1,1,1,2,1,1,0,6,14,42,1,5,3,11,6,2,2,0,cs10430904809051375041.csv
2,0,0,2,0,10,2,3,14,2,1,2,0,11,5,2,0,0,cs10907943116894947851.csv
0,0,1,2,0,13,2,1,14,40,0,7,1,11,2,2,1,0,cs10051281092872188830.csv
1,1,0,2,0,3,1,0,1,108,4,2,7,11,3,0,2,1,cs10704694024371425194.csv
2,1,0,2,0,11,2,2,14,73,1,5,0,1,1,0,1,1,cs10505423446033972537.csv
0,0,0,1,1,4,2,3,14,105,4,1,4,11,0,2,1,0,cs10450164276821928911.csv
0,0,1,0,1,3,3,4,14,3,2,1,9,11,4,1,1,1,cs10731735452766918576.csv
1,1,0,1,0,7,2,0,14,58,2,7,6,11,2,1,1,0,cs11368183461708715805.csv
2,0,1,1,0,9,1,4,14,1,3,6,2,11,1,0,0,0,cs10739178847327581677.csv
2,0,0,1,1,13,3,3,1,23,0,8,7,11,6,1,0,0,cs10293691865748450729.csv
1,0,1,1,0,12,3,4,14,98,2,3,7,11,6,0,1,1,cs10923614896690773819.csv
1,1,0,2,1,9,1,1,14,34,4,4,4,11,5,0,1,2,cs10991739569152492784.csv
1,1,0,0,0,8,2,2,14,46,4,0,4,11,4,1,1,1,cs1045360629399269969.csv
1,0,0,0,1,12,0,4,1,60,3,0,3,11,2,0,1,0,cs10840683351413338545.csv
0,0,1,2,1,0,2,2,14,19,0,2,2,11,1,0,0,2,cs10454648180299489932.csv
2,1,1,2,0,2,1,0,14,65,0,4,3,11,1,1,1,1,cs10846286231116512349.csv
2,0,1,0,0,11,3,2,14,57,0,10,0,11,2,1,2,0,cs10067944270018821599.csv
0,1,0,0,1,10,1,0,14,73,4,7,5,11,0,0,2,1,cs10026121417305977424.csv
0,1,1,0,1,10,3,0,14,87,2,5,2,1,4,1,1,2,cs11251350326461413124.csv
1,0,0,1,1,3,3,3,14,34,4,7,9,11,4,1,2,0,cs10639626783033845732.csv
0,0,1,1,1,2,2,6,14,39,2,2,7,11,2,0,0,2,cs11148780511575412923.csv
1,1,0,1,1,12,0,2,1,65,4,10,1,11,3,2,2,0,cs10177101186883654638.csv
0,0,1,2,1,12,0,4,14,7,3,1,7,1,3,0,2,0,cs11353922047239823269.csv
2,1,0,0,0,3,0,6,14,109,0,6,1,11,6,1,1,2,cs10674939481692019408.csv
1,1,0,2,1,10,1,3,14,66,1,6,4,11,0,2,0,1,cs10839490358209692189.csv
2,0,1,2,1,11,2,5,14,1,1,9,1,11,4,1,0,0,cs10762365806296903861.csv
2,0,0,1,1,4,1,3,14,62,3,4,8,11,0,0,1,2,cs10368021279304808776.csv
2,0,0,0,0,12,3,1,14,96,0,3,7,11,2,2,1,0,cs10742644642026336158.csv
0,0,1,0,0,9,1,6,14,46,0,7,7,11,0,0,0,0,cs11469695345273033624.csv
1,1,1,1,0,10,1,4,14,71,2,6,8,11,0,0,0,1,cs11334651905595866237.csv
1,1,1,0,0,9,2,3,1,57,2,10,2,11,0,2,2,2,cs11201412627736516708.csv
0,1,1,1,1,1,2,3,14,15,1,3,7,11,6,1,1,1,cs10714524002224211307.csv
0,0,1,2,0,7,2,0,14,106,4,7,2,11,2,0,0,2,cs11202618204900756602.csv
2,0,1,1,1,5,0,2,14,107,1,5,9,1,4,1,2,0,cs11114770170276245851.csv
1,0,0,0,0,0,3,2,14,86,3,3,7,11,1,1,1,0,cs10412971419296577287.csv
2,0,1,2,1,0,1,4,1,30,3,7,5,11,3,2,1,2,cs11113345852264621036.csv
1,0,0,0,0,5,3,0,14,13,4,6,7,11,0,1,1,0,cs10715214631739488976.csv
1,1,0,2,1,8,0,1,1,71,4,1,2,1,0,0,1,0,cs1075216806041955603.csv
2,0,0,0,1,6,1,3,14,103,0,4,4,11,5,2,2,1,cs10975613076318653496.csv
0,0,0,0,0,5,0,1,14,110,4,10,5,11,1,2,1,0,cs1044919967188700341.csv
1,1,0,2,0,12,1,1,14,46,0,2,4,11,0,2,2,1,cs11380568546339099320.csv
1,0,1,2,0,5,1,1,14,68,2,3,4,11,5,0,0,1,cs11451224187010597142.csv
0,0,1,2,0,13,3,0,14,39,1,2,7,11,3,0,2,2,cs10295284245862114366.csv
2,1,1,1,0,1,3,6,14,57,2,1,6,11,1,2,1,2,cs10803213028591222630.csv
2,1,0,2,1,10,1,5,14,70,1,0,1,1,3,0,2,0,cs11380025015742357848.csv
1,0,1,2,0,8,2,0,14,79,3,0,2,11,2,2,1,2,cs1132165325217782871.csv
0,0,0,1,1,11,2,4,14,74,3,8,9,11,1,0,1,2,cs10074622616564307223.csv
0,0,1,1,1,3,0,4,7,78,1,8,9,11,3,2,1,0,cs1080307195602361055.csv
0,1,0,2,1,6,2,3,7,59,3,7,3,11,1,1,0,2,cs10670523798924314096.csv
0,1,0,1,0,12,2,0,14,7,0,7,4,11,1,0,2,2,cs10801575333635313990.csv
2,1,1,0,0,12,1,5,14,72,4,7,9,11,6,2,0,0,cs10773100448416565925.csv
2,0,0,2,0,2,3,0,14,110,1,4,5,11,4,0,2,0,cs10995597718426840188.csv
1,0,1,2,1,13,2,3,14,59,3,0,0,11,4,0,2,1,cs11484262654489067342.csv
1,1,1,2,1,3,2,1,14,51,3,6,7,11,3,1,0,1,cs10829704731013736111.csv
0,0,0,2,0,10,3,1,6,52,3,10,4,11,3,0,2,2,cs10703392904176242329.csv
0,0,1,1,0,4,1,4,14,86,3,9,5,11,2,2,2,1,cs11138394713940700875.csv
0,1,0,0,0,9,2,6,14,17,1,7,9,11,3,1,1,2,cs10372370261309633783.csv
1,1,1,2,1,13,3,2,14,62,3,3,5,11,2,0,2,0,cs11397989199126704065.csv
0,1,1,1,0,8,2,4,14,74,3,6,3,11,4,1,1,1,cs11214779281125678133.csv
1,1,0,1,0,12,0,1,14,16,3,5,4,1,6,0,0,1,cs11362494115355220117.csv
1,1,1,1,0,3,2,5,14,25,1,0,6,11,4,1,2,0,cs11077193665695259407.csv
1,1,1,0,0,6,2,2,6,23,4,3,9,11,2,2,0,1,cs10096004730041592229.csv
2,0,0,0,1,12,1,0,14,99,1,3,0,11,3,2,2,1,cs10213498259122973104.csv
1,1,1,2,0,10,3,3,14,94,2,8,6,11,6,0,1,2,cs10591762373777639709.csv
0,1,0,0,0,13,2,4,14,47,3,8,3,11,5,2,0,1,cs10941844477167568692.csv
2,1,1,2,1,10,3,4,7,4,4,6,3,11,1,0,1,1,cs1104753354305220177.csv
2,1,1,2,1,12,2,5,7,89,0,3,1,11,1,2,2,1,cs10486421165438432401.csv
2,1,1,0,0,3,0,5,14,80,1,10,6,11,3,2,2,2,cs11092539544051216038.csv
2,1,0,2,0,12,1,3,14,59,2,6,2,11,2,1,1,2,cs10009824204083994855.csv
0,1,0,1,0,2,2,4,14,101,1,8,4,11,4,1,0,0,cs10035098587503817986.csv
0,1,1,1,0,2,0,2,14,85,3,8,6,11,3,0,0,0,cs10019649792940869752.csv
0,1,0,0,1,4,2,3,14,92,1,6,3,11,5,1,1,0,cs10627295192761990508.csv
1,0,0,2,0,13,1,2,14,80,0,0,5,11,4,0,0,2,cs10894930124604326889.csv
2,1,0,2,1,10,0,0,14,108,0,1,6,11,5,1,2,1,cs10441484821194555422.csv
2,0,0,1,0,6,1,2,14,14,3,8,2,11,4,2,1,2,cs10722588166528476663.csv
2,0,0,0,1,8,3,3,14,98,0,6,3,11,6,2,1,2,cs11321065646280439805.csv
0,0,0,2,1,10,0,1,14,1,1,10,8,11,3,1,1,0,cs1137586326331385943.csv
2,1,1,1,0,8,1,4,14,42,1,7,6,11,0,2,1,2,cs11007658975297615437.csv
1,0,0,2,1,5,2,0,6,43,2,1,8,11,2,0,2,0,cs10772243322717905562.csv
1,1,1,2,0,0,2,4,14,24,4,0,4,1,6,2,2,1,cs11211896980402287906.csv
1,1,0,0,1,12,2,6,14,80,3,1,3,11,4,0,2,1,cs10037077583385578448.csv
2,1,0,0,1,7,3,1,14,28,3,4,7,11,6,1,0,0,cs10537656943602497923.csv
0,1,0,0,1,11,1,0,14,79,2,3,9,11,1,2,0,0,cs11212526650195943089.csv
0,1,1,1,0,4,2,5,14,60,0,10,5,11,1,2,1,1,cs11243165571971663020.csv
0,0,1,1,1,6,2,2,14,99,2,2,9,11,5,1,0,2,cs11205181039438265534.csv
0,0,0,0,1,5,3,2,14,79,1,10,4,11,5,0,1,2,cs11162738753130950229.csv
0,1,0,2,0,6,2,1,14,32,3,9,7,11,1,1,2,2,cs11497974948794603242.csv
0,1,0,0,1,3,1,4,14,20,1,5,7,11,5,0,2,2,cs10903072874821352661.csv
1,0,0,2,0,5,0,5,1,58,3,6,9,11,6,1,1,2,cs10192491093776015275.csv
2,0,0,2,1,0,3,5,14,6,0,2,9,11,2,0,1,2,cs11295891417327390019.csv
0,1,0,0,0,3,3,4,14,51,2,0,0,11,6,0,2,2,cs11144438156244547623.csv
2,0,0,2,1,5,3,0,6,11,1,8,6,11,0,2,1,2,cs10862212412661038678.csv
1,1,0,0,1,8,2,1,14,0,3,8,4,11,2,0,0,2,cs10698626249763235183.csv
0,1,1,1,1,1,0,0,14,23,3,5,8,1,2,0,0,2,cs10076735229198178046.csv
2,1,0,1,0,3,2,3,14,91,4,3,0,11,1,0,2,2,cs10709121709081392370.csv
2,1,0,0,1,1,0,6,14,47,2,5,3,11,2,2,2,2,cs10951862990652481585.csv
2,1,1,2,1,9,0,6,14,47,3,0,7,11,1,1,2,1,cs10848871041565484242.csv
0,0,0,0,1,2,1,4,14,36,3,9,1,11,6,0,2,2,cs10087985883136922249.csv
2,1,1,0,0,13,0,5,14,89,1,4,3,11,6,1,1,2,cs1086011636611330213.csv
2,0,0,2,0,4,0,0,14,62,3,6,7,1,1,0,2,2,cs10688538465393334503.csv
2,1,1,0,0,11,2,5,14,109,1,5,1,11,0,1,1,1,cs11012369080539950187.csv
1,0,1,1,0,3,2,0,1,18,3,2,7,11,1,2,1,0,cs11087289913983713775.csv
0,0,1,2,0,9,1,1,14,64,1,0,9,11,6,1,1,2,cs11466991018103228645.csv
1,1,0,1,1,1,3,0,14,94,1,1,9,11,2,1,0,1,cs10930347398776003657.csv
0,1,0,1,0,12,1,1,7,76,3,4,4,11,5,0,0,1,cs11376148224924907922.csv
0,1,0,0,0,6,1,3,14,44,1,4,0,11,1,2,0,0,cs11351559265808138954.csv
0,0,0,0,1,13,1,2,14,80,4,4,5,11,0,1,2,0,cs10750692713604659938.csv
0,0,1,2,1,1,0,0,14,54,1,4,4,1,0,0,1,1,cs10270141470057865094.csv
0,1,1,2,1,3,1,2,14,80,2,7,3,11,6,1,0,1,cs11469525497996099587.csv
